Region,State,Pincode,Year,Quarter,Registered_user
Southern Region,Goa,403722,2022,Q3,33341
Southern Region,Goa,403521,2022,Q3,24473
Southern Region,Goa,403512,2022,Q3,21788
Southern Region,Goa,403515,2022,Q3,18401
Southern Region,Goa,403601,2022,Q4,49007
Southern Region,Goa,403001,2022,Q4,46997
Southern Region,Goa,403516,2022,Q4,45745
Southern Region,Goa,403401,2022,Q4,44729
Southern Region,Goa,403507,2022,Q4,37261
Southern Region,Goa,403802,2022,Q4,35405
Southern Region,Goa,403722,2022,Q4,35057
Southern Region,Goa,403521,2022,Q4,25628
Southern Region,Goa,403512,2022,Q4,22733
Southern Region,Goa,403515,2022,Q4,19246
Western Region,Gujarat,395006,2018,Q1,72275
Western Region,Gujarat,395010,2018,Q1,45734
Western Region,Gujarat,395004,2018,Q1,37825
Western Region,Gujarat,382350,2018,Q1,32292
Western Region,Gujarat,394210,2018,Q1,31969
Western Region,Gujarat,395003,2018,Q1,30787
Western Region,Gujarat,382481,2018,Q1,25321
Western Region,Gujarat,395009,2018,Q1,23628
Western Region,Gujarat,396191,2018,Q1,22824
Western Region,Gujarat,382415,2018,Q1,22742
Western Region,Gujarat,395006,2018,Q2,94500
Western Region,Gujarat,395010,2018,Q2,60175
Western Region,Gujarat,395004,2018,Q2,49139
Western Region,Gujarat,394210,2018,Q2,44190
Western Region,Gujarat,382350,2018,Q2,41644
Western Region,Gujarat,395003,2018,Q2,40881
Western Region,Gujarat,382481,2018,Q2,32292
Western Region,Gujarat,396191,2018,Q2,30464
Western Region,Gujarat,395009,2018,Q2,30378
Western Region,Gujarat,382415,2018,Q2,29895
Western Region,Gujarat,395006,2018,Q3,113391
Western Region,Gujarat,395010,2018,Q3,73560
Western Region,Gujarat,395004,2018,Q3,58525
Western Region,Gujarat,394210,2018,Q3,56563
Western Region,Gujarat,395003,2018,Q3,50366
Western Region,Gujarat,382350,2018,Q3,49974
Western Region,Gujarat,396191,2018,Q3,38490
Western Region,Gujarat,382481,2018,Q3,38313
Western Region,Gujarat,395009,2018,Q3,36563
Western Region,Gujarat,382415,2018,Q3,36510
Western Region,Gujarat,395006,2018,Q4,135881
Western Region,Gujarat,395010,2018,Q4,89595
Western Region,Gujarat,394210,2018,Q4,71909
Western Region,Gujarat,395004,2018,Q4,69666
Western Region,Gujarat,382350,2018,Q4,62863
Western Region,Gujarat,395003,2018,Q4,62164
Western Region,Gujarat,382481,2018,Q4,50895
Western Region,Gujarat,396191,2018,Q4,48467
Western Region,Gujarat,382415,2018,Q4,46926
Western Region,Gujarat,395009,2018,Q4,44962
Western Region,Gujarat,395006,2019,Q1,157558
Western Region,Gujarat,395010,2019,Q1,104683
Western Region,Gujarat,394210,2019,Q1,86656
Western Region,Gujarat,395004,2019,Q1,79826
Western Region,Gujarat,382350,2019,Q1,74106
Western Region,Gujarat,395003,2019,Q1,73240
Western Region,Gujarat,382481,2019,Q1,60080
Western Region,Gujarat,396191,2019,Q1,58289
Western Region,Gujarat,382415,2019,Q1,56346
Western Region,Gujarat,382345,2019,Q1,53663
Western Region,Gujarat,395006,2019,Q2,180042
Western Region,Gujarat,395010,2019,Q2,117410
Western Region,Gujarat,394210,2019,Q2,99259
Western Region,Gujarat,395004,2019,Q2,88490
Western Region,Gujarat,382350,2019,Q2,83582
Western Region,Gujarat,395003,2019,Q2,82557
Western Region,Gujarat,382481,2019,Q2,67372
Western Region,Gujarat,396191,2019,Q2,66034
Western Region,Gujarat,382415,2019,Q2,64402
Western Region,Gujarat,382345,2019,Q2,61531
Western Region,Gujarat,395006,2019,Q3,198132
Western Region,Gujarat,395010,2019,Q3,128538
Western Region,Gujarat,394210,2019,Q3,111163
Western Region,Gujarat,395004,2019,Q3,95896
Western Region,Gujarat,382350,2019,Q3,92274
Western Region,Gujarat,395003,2019,Q3,90925
Western Region,Gujarat,382481,2019,Q3,73913
Western Region,Gujarat,396191,2019,Q3,73506
Western Region,Gujarat,382415,2019,Q3,72158
Western Region,Gujarat,382345,2019,Q3,68940
Western Region,Gujarat,395006,2019,Q4,214322
Western Region,Gujarat,395010,2019,Q4,138999
Western Region,Gujarat,394210,2019,Q4,123670
Western Region,Gujarat,395004,2019,Q4,103138
Western Region,Gujarat,382350,2019,Q4,99646
Western Region,Gujarat,395003,2019,Q4,98804
Western Region,Gujarat,396191,2019,Q4,81666
Western Region,Gujarat,382481,2019,Q4,79158
Western Region,Gujarat,382415,2019,Q4,78997
Western Region,Gujarat,382345,2019,Q4,75408
Western Region,Gujarat,395006,2020,Q1,230047
Western Region,Gujarat,395010,2020,Q1,149506
Western Region,Gujarat,394210,2020,Q1,137283
Western Region,Gujarat,395004,2020,Q1,110684
Western Region,Gujarat,395003,2020,Q1,106915
Western Region,Gujarat,382350,2020,Q1,106647
Western Region,Gujarat,396191,2020,Q1,90365
Western Region,Gujarat,382415,2020,Q1,86315
Western Region,Gujarat,382481,2020,Q1,84353
Western Region,Gujarat,382345,2020,Q1,82048
Western Region,Gujarat,395006,2020,Q2,245129
Western Region,Gujarat,395010,2020,Q2,160784
Western Region,Gujarat,394210,2020,Q2,153681
Western Region,Gujarat,395004,2020,Q2,119752
Western Region,Gujarat,395003,2020,Q2,115539
Western Region,Gujarat,382350,2020,Q2,115202
Western Region,Gujarat,396191,2020,Q2,100064
Western Region,Gujarat,382415,2020,Q2,95250
Western Region,Gujarat,382481,2020,Q2,90515
Western Region,Gujarat,382345,2020,Q2,90259
Western Region,Gujarat,395006,2020,Q3,259468
Western Region,Gujarat,395010,2020,Q3,173062
Western Region,Gujarat,394210,2020,Q3,167802
Western Region,Gujarat,395004,2020,Q3,127956
Western Region,Gujarat,395003,2020,Q3,124692
Western Region,Gujarat,382350,2020,Q3,123709
Western Region,Gujarat,396191,2020,Q3,109788
Western Region,Gujarat,382415,2020,Q3,103846
Western Region,Gujarat,382345,2020,Q3,98070
Western Region,Gujarat,382481,2020,Q3,96759
Western Region,Gujarat,395006,2020,Q4,276969
Western Region,Gujarat,395010,2020,Q4,187103
Western Region,Gujarat,394210,2020,Q4,184572
Western Region,Gujarat,395004,2020,Q4,137335
Western Region,Gujarat,395003,2020,Q4,135529
Western Region,Gujarat,382350,2020,Q4,133012
Western Region,Gujarat,396191,2020,Q4,121067
Western Region,Gujarat,382415,2020,Q4,112726
Western Region,Gujarat,382345,2020,Q4,105910
Western Region,Gujarat,382481,2020,Q4,103359
Western Region,Gujarat,395006,2021,Q1,297048
Western Region,Gujarat,395010,2021,Q1,201470
Western Region,Gujarat,394210,2021,Q1,200058
Western Region,Gujarat,395004,2021,Q1,147473
Western Region,Gujarat,395003,2021,Q1,145856
Western Region,Gujarat,382350,2021,Q1,142849
Western Region,Gujarat,396191,2021,Q1,130996
Western Region,Gujarat,382415,2021,Q1,121750
Western Region,Gujarat,382345,2021,Q1,113956
Western Region,Gujarat,385535,2021,Q1,110989
Western Region,Gujarat,395006,2021,Q2,317597
Western Region,Gujarat,395010,2021,Q2,215717
Western Region,Gujarat,394210,2021,Q2,214776
Western Region,Gujarat,395004,2021,Q2,157608
Western Region,Gujarat,395003,2021,Q2,156006
Western Region,Gujarat,382350,2021,Q2,152795
Western Region,Gujarat,396191,2021,Q2,140329
Western Region,Gujarat,382415,2021,Q2,130437
Western Region,Gujarat,382345,2021,Q2,121975
Western Region,Gujarat,385535,2021,Q2,119329
Western Region,Gujarat,395006,2021,Q3,340436
Western Region,Gujarat,395010,2021,Q3,231725
Western Region,Gujarat,394210,2021,Q3,231353
Western Region,Gujarat,395004,2021,Q3,168968
Western Region,Gujarat,395003,2021,Q3,167307
Western Region,Gujarat,382350,2021,Q3,163762
Western Region,Gujarat,396191,2021,Q3,150868
Western Region,Gujarat,382415,2021,Q3,140098
Western Region,Gujarat,382345,2021,Q3,130967
Western Region,Gujarat,385535,2021,Q3,128886
Western Region,Gujarat,395006,2021,Q4,363595
Western Region,Gujarat,394210,2021,Q4,247983
Western Region,Gujarat,395010,2021,Q4,247597
Western Region,Gujarat,395004,2021,Q4,180294
Western Region,Gujarat,395003,2021,Q4,178606
Western Region,Gujarat,382350,2021,Q4,174821
Western Region,Gujarat,396191,2021,Q4,161460
Western Region,Gujarat,382415,2021,Q4,149751
Western Region,Gujarat,382345,2021,Q4,139819
Western Region,Gujarat,385535,2021,Q4,138286
Western Region,Gujarat,395006,2022,Q1,385040
Western Region,Gujarat,394210,2022,Q1,263596
Western Region,Gujarat,395010,2022,Q1,262287
Western Region,Gujarat,395004,2022,Q1,190769
Western Region,Gujarat,395003,2022,Q1,189101
Western Region,Gujarat,382350,2022,Q1,185001
Western Region,Gujarat,396191,2022,Q1,171443
Western Region,Gujarat,382415,2022,Q1,158818
Western Region,Gujarat,382345,2022,Q1,148068
Western Region,Gujarat,385535,2022,Q1,147477
Western Region,Gujarat,395006,2022,Q2,405477
Western Region,Gujarat,394210,2022,Q2,278453
Western Region,Gujarat,395010,2022,Q2,276339
Western Region,Gujarat,395004,2022,Q2,200828
Western Region,Gujarat,395003,2022,Q2,199079
Western Region,Gujarat,382350,2022,Q2,194725
Western Region,Gujarat,396191,2022,Q2,180851
Western Region,Gujarat,382415,2022,Q2,167419
Western Region,Gujarat,385535,2022,Q2,156144
Western Region,Gujarat,382345,2022,Q2,155908
Western Region,Gujarat,395006,2022,Q3,426968
Western Region,Gujarat,394210,2022,Q3,294155
Western Region,Gujarat,395010,2022,Q3,290935
Western Region,Gujarat,395004,2022,Q3,211361
Western Region,Gujarat,395003,2022,Q3,209495
Western Region,Gujarat,382350,2022,Q3,204832
Western Region,Gujarat,396191,2022,Q3,190805
Western Region,Gujarat,382415,2022,Q3,176390
Western Region,Gujarat,385535,2022,Q3,164910
Western Region,Gujarat,382345,2022,Q3,164109
Western Region,Gujarat,395006,2022,Q4,448463
Western Region,Gujarat,394210,2022,Q4,309875
Western Region,Gujarat,395010,2022,Q4,305674
Western Region,Gujarat,395004,2022,Q4,221859
Western Region,Gujarat,395003,2022,Q4,219947
Western Region,Gujarat,382350,2022,Q4,214911
Western Region,Gujarat,396191,2022,Q4,200547
Western Region,Gujarat,382415,2022,Q4,185450
Western Region,Gujarat,385535,2022,Q4,173196
Western Region,Gujarat,382345,2022,Q4,172424
Northern Region,Haryana,122001,2018,Q1,82656
Northern Region,Haryana,121004,2018,Q1,52178
Northern Region,Haryana,121003,2018,Q1,48088
Northern Region,Haryana,122002,2018,Q1,42709
Northern Region,Haryana,122006,2018,Q1,42454
Northern Region,Haryana,121001,2018,Q1,42239
Northern Region,Haryana,124001,2018,Q1,36966
Northern Region,Haryana,123401,2018,Q1,34462
Northern Region,Haryana,122051,2018,Q1,33437
Northern Region,Haryana,132001,2018,Q1,31575
Northern Region,Haryana,122001,2018,Q2,107275
Northern Region,Haryana,121004,2018,Q2,69412
Northern Region,Haryana,121003,2018,Q2,63458
Northern Region,Haryana,121001,2018,Q2,56154
Northern Region,Haryana,122002,2018,Q2,55528
Northern Region,Haryana,122006,2018,Q2,54489
Northern Region,Haryana,124001,2018,Q2,48721
Northern Region,Haryana,123401,2018,Q2,44946
Northern Region,Haryana,122051,2018,Q2,44764
Northern Region,Haryana,132001,2018,Q2,41673
Northern Region,Haryana,122001,2018,Q3,130847
Northern Region,Haryana,121004,2018,Q3,86428
Northern Region,Haryana,121003,2018,Q3,78699
Northern Region,Haryana,121001,2018,Q3,71428
Northern Region,Haryana,122002,2018,Q3,68873
Northern Region,Haryana,122006,2018,Q3,67331
Northern Region,Haryana,124001,2018,Q3,59016
Northern Region,Haryana,123401,2018,Q3,54477
Northern Region,Haryana,122051,2018,Q3,54363
Northern Region,Haryana,132001,2018,Q3,50845
Northern Region,Haryana,122001,2018,Q4,163556
Northern Region,Haryana,121004,2018,Q4,117034
Northern Region,Haryana,121003,2018,Q4,103920
Northern Region,Haryana,121001,2018,Q4,101287
Northern Region,Haryana,122002,2018,Q4,86547
Northern Region,Haryana,122006,2018,Q4,85334
Northern Region,Haryana,124001,2018,Q4,71218
Northern Region,Haryana,122051,2018,Q4,67543
Northern Region,Haryana,123401,2018,Q4,67235
Northern Region,Haryana,122004,2018,Q4,64480
Northern Region,Haryana,122001,2019,Q1,194366
Northern Region,Haryana,121004,2019,Q1,144318
Northern Region,Haryana,121003,2019,Q1,125626
Northern Region,Haryana,121001,2019,Q1,122040
Northern Region,Haryana,122002,2019,Q1,102287
Northern Region,Haryana,122006,2019,Q1,101815
Northern Region,Haryana,124001,2019,Q1,83228
Northern Region,Haryana,122051,2019,Q1,81253
Northern Region,Haryana,121102,2019,Q1,80409
Northern Region,Haryana,123401,2019,Q1,80255
Northern Region,Haryana,122001,2019,Q2,217913
Northern Region,Haryana,121004,2019,Q2,164350
Northern Region,Haryana,121003,2019,Q2,141046
Northern Region,Haryana,121001,2019,Q2,138083
Northern Region,Haryana,122002,2019,Q2,115060
Northern Region,Haryana,122006,2019,Q2,114395
Northern Region,Haryana,124001,2019,Q2,94885
Northern Region,Haryana,121102,2019,Q2,93648
Northern Region,Haryana,123401,2019,Q2,92297
Northern Region,Haryana,122051,2019,Q2,90453
Northern Region,Haryana,122001,2019,Q3,239679
Northern Region,Haryana,121004,2019,Q3,182786
Northern Region,Haryana,121003,2019,Q3,155581
Northern Region,Haryana,121001,2019,Q3,152399
Northern Region,Haryana,122002,2019,Q3,126886
Northern Region,Haryana,122006,2019,Q3,126740
Northern Region,Haryana,121102,2019,Q3,106171
Northern Region,Haryana,124001,2019,Q3,105974
Northern Region,Haryana,123401,2019,Q3,103749
Northern Region,Haryana,122004,2019,Q3,99827
Northern Region,Haryana,122001,2019,Q4,258880
Northern Region,Haryana,121004,2019,Q4,201072
Northern Region,Haryana,121003,2019,Q4,169105
Northern Region,Haryana,121001,2019,Q4,164555
Northern Region,Haryana,122006,2019,Q4,137295
Northern Region,Haryana,122002,2019,Q4,136781
Northern Region,Haryana,121102,2019,Q4,117172
Northern Region,Haryana,124001,2019,Q4,115727
Northern Region,Haryana,123401,2019,Q4,113575
Northern Region,Haryana,122004,2019,Q4,109845
Northern Region,Haryana,122001,2020,Q1,277400
Northern Region,Haryana,121004,2020,Q1,220431
Northern Region,Haryana,121003,2020,Q1,183564
Northern Region,Haryana,121001,2020,Q1,177159
Northern Region,Haryana,122006,2020,Q1,147672
Northern Region,Haryana,122002,2020,Q1,146453
Northern Region,Haryana,121102,2020,Q1,129418
Northern Region,Haryana,124001,2020,Q1,126121
Northern Region,Haryana,123401,2020,Q1,124071
Northern Region,Haryana,122004,2020,Q1,120068
Northern Region,Haryana,122001,2020,Q2,293479
Northern Region,Haryana,121004,2020,Q2,239658
Northern Region,Haryana,121003,2020,Q2,198248
Northern Region,Haryana,121001,2020,Q2,190142
Northern Region,Haryana,122006,2020,Q2,157703
Northern Region,Haryana,122002,2020,Q2,154797
Northern Region,Haryana,121102,2020,Q2,142490
Northern Region,Haryana,124001,2020,Q2,136592
Northern Region,Haryana,123401,2020,Q2,135535
Northern Region,Haryana,122004,2020,Q2,127957
Northern Region,Haryana,122001,2020,Q3,314031
Northern Region,Haryana,121004,2020,Q3,261230
Northern Region,Haryana,121003,2020,Q3,214022
Northern Region,Haryana,121001,2020,Q3,205343
Northern Region,Haryana,122006,2020,Q3,170596
Northern Region,Haryana,122002,2020,Q3,165039
Northern Region,Haryana,121102,2020,Q3,155722
Northern Region,Haryana,124001,2020,Q3,149067
Northern Region,Haryana,123401,2020,Q3,148188
Northern Region,Haryana,122004,2020,Q3,138271
Northern Region,Haryana,122001,2020,Q4,336803
Northern Region,Haryana,121004,2020,Q4,283882
Northern Region,Haryana,121003,2020,Q4,230786
Northern Region,Haryana,121001,2020,Q4,221002
Northern Region,Haryana,122006,2020,Q4,184356
Northern Region,Haryana,122002,2020,Q4,176881
Northern Region,Haryana,121102,2020,Q4,169232
Northern Region,Haryana,124001,2020,Q4,161912
Northern Region,Haryana,123401,2020,Q4,160526
Northern Region,Haryana,122004,2020,Q4,150225
Northern Region,Haryana,122001,2021,Q1,361360
Northern Region,Haryana,121004,2021,Q1,306230
Northern Region,Haryana,121003,2021,Q1,247955
Northern Region,Haryana,121001,2021,Q1,237542
Northern Region,Haryana,122006,2021,Q1,198022
Northern Region,Haryana,122002,2021,Q1,189395
Northern Region,Haryana,121102,2021,Q1,182342
Northern Region,Haryana,124001,2021,Q1,173733
Northern Region,Haryana,123401,2021,Q1,172665
Northern Region,Haryana,122004,2021,Q1,162301
Northern Region,Haryana,122001,2021,Q2,385555
Northern Region,Haryana,121004,2021,Q2,328000
Northern Region,Haryana,121003,2021,Q2,264861
Northern Region,Haryana,121001,2021,Q2,254045
Northern Region,Haryana,122006,2021,Q2,211281
Northern Region,Haryana,122002,2021,Q2,201795
Northern Region,Haryana,121102,2021,Q2,195621
Northern Region,Haryana,124001,2021,Q2,186059
Northern Region,Haryana,123401,2021,Q2,184718
Northern Region,Haryana,122004,2021,Q2,173740
Northern Region,Haryana,122001,2021,Q3,412737
Northern Region,Haryana,121004,2021,Q3,352312
Northern Region,Haryana,121003,2021,Q3,284042
Northern Region,Haryana,121001,2021,Q3,272333
Northern Region,Haryana,122006,2021,Q3,226097
Northern Region,Haryana,122002,2021,Q3,215608
Northern Region,Haryana,121102,2021,Q3,210637
Northern Region,Haryana,124001,2021,Q3,199561
Northern Region,Haryana,123401,2021,Q3,198439
Northern Region,Haryana,122004,2021,Q3,186579
Northern Region,Haryana,122001,2021,Q4,440178
Northern Region,Haryana,121004,2021,Q4,376910
Northern Region,Haryana,121003,2021,Q4,303566
Northern Region,Haryana,121001,2021,Q4,290827
Northern Region,Haryana,122006,2021,Q4,241050
Northern Region,Haryana,122002,2021,Q4,229524
Northern Region,Haryana,121102,2021,Q4,225645
Northern Region,Haryana,124001,2021,Q4,213051
Northern Region,Haryana,123401,2021,Q4,212046
Northern Region,Haryana,122004,2021,Q4,199804
Northern Region,Haryana,122001,2022,Q1,465984
Northern Region,Haryana,121004,2022,Q1,400283
Northern Region,Haryana,121003,2022,Q1,321859
Northern Region,Haryana,121001,2022,Q1,308144
Northern Region,Haryana,122006,2022,Q1,255061
Northern Region,Haryana,122002,2022,Q1,242575
Northern Region,Haryana,121102,2022,Q1,239809
Northern Region,Haryana,124001,2022,Q1,225735
Northern Region,Haryana,123401,2022,Q1,225100
Northern Region,Haryana,122004,2022,Q1,212387
Northern Region,Haryana,122001,2022,Q2,490709
Northern Region,Haryana,121004,2022,Q2,422488
Northern Region,Haryana,121003,2022,Q2,339295
Northern Region,Haryana,121001,2022,Q2,324650
Northern Region,Haryana,122006,2022,Q2,268387
Northern Region,Haryana,122002,2022,Q2,255084
Northern Region,Haryana,121102,2022,Q2,253094
Northern Region,Haryana,124001,2022,Q2,237736
Northern Region,Haryana,123401,2022,Q2,237454
Northern Region,Haryana,122004,2022,Q2,224546
Northern Region,Haryana,122001,2022,Q3,516313
Northern Region,Haryana,121004,2022,Q3,445822
Northern Region,Haryana,121003,2022,Q3,357581
Northern Region,Haryana,121001,2022,Q3,341866
Northern Region,Haryana,122006,2022,Q3,282229
Northern Region,Haryana,122002,2022,Q3,267850
Northern Region,Haryana,121102,2022,Q3,266955
Northern Region,Haryana,123401,2022,Q3,250221
Northern Region,Haryana,124001,2022,Q3,250178
Northern Region,Haryana,122004,2022,Q3,237160
Northern Region,Haryana,122001,2022,Q4,542209
Northern Region,Haryana,121004,2022,Q4,468607
Northern Region,Haryana,121003,2022,Q4,376201
Northern Region,Haryana,121001,2022,Q4,358891
